3997:  51.090582:-114.164360:407
3996:  51.092822:-114.164380:407
3995:  51.082687:-114.265561:408,70,696
3994:  51.093675:-114.156900:407,10,837,122,838
3993:  51.084138:-114.263033:408,70,696
3992:  51.092730:-114.151730:22,407
3991:  51.092105:-114.148227:22,407
3990:  51.089986:-114.143587:22,407
7867:  51.155304:-114.052247:86,116,744,746
7866:  51.157366:-114.050900:744,116
7865:  51.041589:-113.958201:176
7864:  51.157127:-114.047869:116,744
7863:  51.051437:-113.955030:73,176
7862:  51.157678:-114.045087:116,744
7861:  51.144190:-114.097671:118,62,841,747
7860:  51.146056:-114.098912:118,62,841,747
7869:  51.109540:-114.071294:2,20,753
7868:  51.115977:-113.967478:61,85,756
8829:  51.041020:-114.033973:1,411
6378:  50.994402:-113.981689:73
6379:  51.004834:-113.993912:73
4144:  51.125284:-113.937737:754,742
6370:  51.029719:-114.141319:73,699
6371:  51.026580:-114.141298:73,699
6372:  51.021743:-114.141396:73,13,732,699
6373:  50.996637:-114.071300:81,47
6374:  50.997088:-114.066696:73,410,851,853
6375:  50.984975:-114.015018:73
6376:  50.983153:-114.001128:73
6377:  50.981759:-113.981591:73
9638:  51.117878:-113.963452:85,756
9639:  51.018049:-114.223891:439,732
9328:  50.946135:-114.065393:35,712,760
9329:  50.946724:-114.062380:35,712,760
9630:  51.130025:-113.953934:61
9631:  51.129180:-113.958436:61
9320:  50.943361:-114.061325:81,713
9321:  50.941037:-114.062981:81,712,760,713
9326:  50.941733:-114.062069:81,835,713
9327:  50.944004:-114.060445:81,835,713
9324:  50.942734:-114.068241:81
9637:  51.117877:-113.959593:85,756
8940:  51.025505:-114.180330:93,94
8944:  50.883217:-113.952552:406,14,761
8947:  51.040202:-114.187784:94,93,452,453,699
8949:  50.957694:-114.073324:81
5407:  51.074708:-114.128366:72,20
5182:  51.051921:-113.941540:50
5183:  51.040948:-114.071588:3,17
5181:  51.041612:-114.073100:3,412,17
5186:  51.029770:-114.072549:3
5187:  51.022942:-114.077928:3
5184:  51.033885:-114.071662:3,419,17
5185:  51.030233:-114.071649:3,419
5188:  50.977060:-114.007676:136
5189:  51.004753:-114.081453:3
3535:  51.153902:-114.233047:158,814,807
3534:  51.141454:-114.233792:169,158
3539:  51.140230:-114.219304:157
5458:  50.913457:-113.963154:153
5459:  51.070597:-114.095256:414,10
5450:  51.042224:-114.071321:3,17
5451:  51.052906:-114.094580:414,10
5452:  51.048035:-114.071354:3,17
5453:  51.064097:-114.093936:414,405,10
5454:  51.154060:-114.062853:116,744,746
5455:  51.065862:-114.094011:404,19,89
5457:  51.067918:-114.094224:404,10,791
4259:  50.959577:-114.043808:79
4258:  50.951805:-114.042009:79
4251:  50.959229:-114.103450:79,776
4250:  50.954116:-114.105135:79,776
4253:  50.953595:-114.059811:79
4252:  50.961339:-114.068736:79
4255:  50.952436:-114.054501:79
4254:  50.952934:-114.057873:79
4257:  50.950544:-114.046561:79
4256:  50.950915:-114.051649:79
5533:  50.970249:-114.059285:10,712,713,715
5532:  50.975475:-114.059981:10
5531:  50.983575:-114.060509:10
5530:  50.991775:-114.063967:10
5537:  50.951576:-114.060365:35,81,29,712,713,715
5536:  50.954984:-114.059979:10,712,713,715
5535:  50.956228:-114.059715:10,712,713,715
5534:  50.963643:-114.058777:10,712,713,715
5539:  51.127028:-114.093701:146,842
6572:  51.114082:-113.944823:61,798
6573:  50.972399:-113.947512:176
6570:  50.944523:-114.005851:24
6571:  51.134407:-114.109421:146,89
6576:  51.140280:-114.109783:146,89,842,64,791
6577:  51.137542:-114.116546:146,89,842,64,791
6574:  51.112376:-113.964241:61,555,752
6575:  51.109911:-113.947313:23,754,176,798,66,740,755
6578:  50.957386:-114.068914:409,96,92
6579:  50.951631:-114.060419:409,96,92
7694:  51.092877:-113.929567:38
7695:  51.146826:-114.119499:118,62,841,747
7696:  51.145478:-114.123229:118,62,841,747
7697:  51.092267:-113.927593:38
7690:  51.091742:-113.933970:25
7691:  51.091605:-113.934222:38
7692:  51.109662:-114.211572:40,725
7693:  51.016495:-113.998933:73
7698:  50.907990:-114.068036:12,11
7699:  50.904272:-114.064685:12,52,15,78,178
3834:  51.124991:-114.243480:174
3835:  51.125611:-114.238884:174
3836:  51.116983:-114.240563:174,721
3837:  51.128777:-114.200329:199
3830:  51.114669:-114.243666:174
3831:  51.118486:-114.241895:174,721
3832:  51.121219:-114.244105:174,721
3833:  51.123456:-114.245930:174,721
3838:  51.129235:-114.201073:199
3839:  51.127963:-114.204666:199
7522:  51.076954:-114.022978:32
7523:  51.076804:-114.008323:32
7520:  51.076932:-114.015412:32
7521:  51.076949:-114.019608:32
7526:  51.068522:-114.013669:33,19,745
7527:  51.079624:-114.026462:32
7524:  51.080086:-114.011439:33
7525:  51.079168:-114.011755:33
7528:  51.084333:-114.011493:33
7529:  51.087892:-114.011706:33
6143:  51.062562:-113.961522:42,23,66
6925:  51.048249:-113.925685:45,126
6141:  51.059145:-113.981315:23,66
6140:  51.087719:-114.109593:73,20,405,145
6147:  51.048630:-113.951875:42
6146:  51.055386:-113.941925:42,50
6145:  51.063218:-113.942865:42
6144:  51.062108:-113.957184:42
6149:  51.045266:-113.959159:42,72
6148:  51.048729:-113.956378:42,72,176
8110:  51.017271:-113.979146:23
6926:  51.046497:-113.925787:45,126
6921:  51.169051:-114.058066:86,116,746
6920:  51.083588:-114.158219:43,37
8114:  51.036723:-113.981404:73,26
8115:  51.033550:-113.981496:73,23,26
2275:  51.154459:-114.028812:430
2274:  51.154125:-114.027317:430
2277:  51.118302:-114.031379:32
2276:  51.110457:-114.035369:32
2271:  51.161077:-113.950700:445
2270:  51.158607:-113.950978:445
2273:  51.125064:-113.963948:445
2272:  51.163052:-113.950965:445
2279:  51.121357:-114.036829:32
2278:  51.119365:-114.033096:32
4538:  51.019618:-114.029963:24
4539:  51.024988:-114.031003:24
4828:  50.979165:-114.060047:10
4829:  50.978502:-114.059804:10,880
4534:  51.015052:-114.015296:24
4535:  51.016997:-114.017125:24
4824:  50.906939:-114.106286:14
4825:  50.971832:-114.059257:10,712,713,715
4530:  51.111211:-114.062258:300,301
4823:  51.181644:-114.147395:425
4532:  51.163525:-114.095712:421,738
4821:  50.906591:-114.109665:14
9403:  51.066467:-114.106421:19
9402:  51.067082:-114.116375:91,40,19
9401:  51.067108:-114.111249:91,40,19
9400:  51.067135:-114.107978:91,40,19
9407:  51.066832:-114.070895:19
7985:  50.887525:-114.042317:78,878
7986:  50.886746:-114.039281:78,878
7987:  50.921460:-114.115059:12
9409:  51.066801:-114.042902:19
9408:  51.066827:-114.066755:19
8594:  51.137008:-114.208266:299,815
7324:  51.140047:-114.112329:46,89,842
7325:  51.139651:-114.103989:46,792,89
7326:  51.138796:-114.100311:46,792,89
7327:  51.139780:-114.099005:46,792,89
7320:  51.015596:-114.034142:30,66
7321:  51.014203:-114.034915:30,66
7322:  51.135777:-114.114997:46,89,842
7323:  51.139785:-114.115562:46,89,842
7328:  51.086763:-114.119649:10
7329:  51.129158:-114.099800:146,842
7068:  51.085995:-114.159185:143,137
7067:  51.084895:-114.129277:72,73,20
7066:  51.081583:-114.134723:43,37,408
7065:  51.091363:-114.115807:145
7064:  51.093003:-114.120661:145
7063:  51.093128:-114.120611:145
7062:  51.101041:-114.130033:143,22,145
7061:  51.098190:-114.127124:143,22,145
7060:  51.093799:-114.130739:37,10
6961:  51.141601:-114.181165:199,816,812
6960:  51.140606:-114.182798:199,775,816,812
6963:  51.071072:-113.931582:48
6962:  51.072538:-113.940166:48
8628:  51.017931:-114.192269:439
6964:  51.070863:-113.928112:48
8158:  51.088356:-113.958588:72
6966:  51.077116:-113.926084:48
6969:  50.953258:-113.952028:409,176
6968:  51.086940:-114.133063:91,407
8626:  51.063181:-114.185077:452
8627:  51.124774:-113.948834:60
8620:  51.130491:-114.083949:3,89,64
8621:  51.132203:-114.086957:3,89,64
8622:  51.128361:-114.079695:3,89,64
8623:  51.068318:-114.158369:40
5899:  51.049808:-113.969864:26
9986:  51.048287:-114.062391:63,70
9984:  51.047498:-114.060015:102,117,75,103,110,125,133,151,126
9985:  51.048160:-114.058446:63,70
9982:  51.047708:-114.069805:109,142,62,64,116,75
9983:  51.047627:-114.064416:102,117,75,103,110,125,133,151,126
9980:  51.047852:-114.073377:109,102,142,62,117,64,116,75,103,110,125,133,151,126
9981:  51.034742:-113.958255:176
3789:  51.042315:-114.053509:412
6688:  51.038401:-113.986831:26
6689:  50.899016:-114.063152:402,406,821
6680:  51.111642:-114.041168:32,69
6681:  50.938530:-114.067396:81
6682:  51.110726:-114.042284:32
6683:  51.013202:-114.138985:112
6684:  51.013253:-114.138525:112
6685:  51.030456:-113.991283:26,57
6686:  51.030592:-113.982259:26,57
6687:  51.037690:-113.985778:1,26,125,126
7849:  50.940336:-113.991342:92,102
7845:  51.047305:-114.065578:419,411
7846:  51.040192:-114.071363:3,17
7840:  51.043038:-114.065776:419,13
6356:  51.080881:-113.958579:72
6357:  51.073632:-113.958612:72
6354:  51.088284:-113.980445:72
6355:  51.091046:-113.958598:72
6352:  51.089932:-114.057351:72
6353:  51.084277:-114.046414:72,69
6350:  51.088706:-114.084866:72
6351:  51.087732:-114.070359:72,756,754,751,753,752,755,757,758,759
6358:  51.070799:-113.958641:72
6359:  51.061274:-113.958666:72,176
9616:  50.917700:-113.954112:153,151
9341:  51.157702:-114.101371:8,420,747
9342:  51.159968:-114.100256:8,420,747
9343:  51.117263:-113.937124:60,758
9344:  51.159542:-114.095777:420,8,747
9345:  51.159599:-114.100966:420,8,747
9346:  51.156932:-114.101147:420,8,747
9347:  51.154821:-114.104898:420,8,747
9348:  51.110745:-113.954474:71,751,758
9349:  51.071672:-114.212459:98,699
9618:  51.074075:-114.142168:9,73
9619:  51.073895:-114.145092:91
9244:  51.044927:-114.077257:10,107
4120:  50.879224:-114.037440:178
2165:  51.048407:-114.073879:300
2164:  50.898931:-114.064968:821
2166:  51.037756:-113.938530:440
5476:  51.108419:-114.162896:143,137,76,813,815
5477:  50.903230:-114.076216:11
5474:  51.096400:-114.141063:8,10,807
5475:  50.910737:-114.115782:12,857,766
5472:  50.911095:-114.109187:12,857,766
5473:  51.103526:-114.148152:143,137,813,815
5470:  51.041714:-114.123916:73,412,70
5471:  50.990768:-114.001851:102,117
5478:  51.104417:-114.154055:43,37,122,813,802,815
5479:  50.906807:-114.087601:11
5519:  51.124472:-114.071664:146,46,88,830
5518:  51.044509:-114.063457:10
5511:  51.057131:-114.094843:414,10
5510:  51.064677:-114.056370:4
5513:  51.052157:-114.094869:414,10
5512:  50.921441:-114.075686:12,857,766,764
5515:  51.045732:-114.095828:10
5514:  51.073878:-114.106401:405,10
5517:  50.975545:-114.018074:136
5516:  51.045036:-114.080918:18,10
6518:  51.043448:-114.179540:94,795
6510:  50.944217:-114.004775:96,92,718,860,711,102,825
6512:  50.942423:-114.000789:92,718,860,711,825
6513:  51.165115:-114.043267:116,744
6514:  51.043188:-114.138506:72,412
6515:  51.046539:-114.185373:94,795
6516:  51.049352:-114.176684:94,795
6517:  51.045722:-114.168671:94,795
3812:  51.164641:-114.052281:86
3813:  51.162811:-114.057476:86
3810:  51.165006:-114.046078:86
3811:  51.164865:-114.048304:86
3816:  51.122691:-114.206871:201
3817:  51.122571:-114.207093:201
3814:  51.161044:-114.062309:86
3815:  51.160623:-114.065240:86
3818:  51.134627:-114.249843:74,811,724
3819:  51.132580:-114.252577:174
8457:  50.887253:-114.035508:78,878
8456:  51.090499:-113.939394:555
8455:  51.099465:-114.173887:122
8454:  51.142059:-114.070013:114,738,142,744,737,739,746
8453:  51.146588:-114.069063:114,142
8452:  51.147515:-114.066558:114,142
8451:  51.089221:-114.219644:407
8450:  51.037915:-113.975006:1,440
8459:  50.885364:-114.046165:78,878
8458:  51.160213:-114.069357:86,421,8,425,420,738,739
7549:  51.059956:-113.985916:127
7540:  51.109665:-114.155318:22,802
7541:  50.922112:-114.074847:15,11,764,766,857
7542:  51.111067:-114.041547:32,69
7543:  51.122728:-114.002897:57
6169:  51.053391:-113.954759:45
6168:  51.052718:-113.969317:45
6161:  50.933732:-114.018260:44
6160:  50.939815:-114.023978:44
6163:  50.923450:-114.015090:44
6162:  50.931295:-114.017235:44
6165:  50.932633:-114.026999:44
6164:  50.928527:-114.026493:44
6167:  51.083955:-114.129463:122,405
6166:  50.903884:-114.055349:11,178
4518:  51.164992:-114.098996:421,738
4519:  50.995683:-114.013433:75
4512:  51.004235:-114.012270:24
4513:  51.000435:-114.010348:24
4510:  51.018681:-114.020368:24
4511:  51.017686:-114.017323:24
4516:  51.167306:-114.098021:421,738
4517:  50.997779:-114.018344:24
4514:  51.168273:-114.095314:421,738
5608:  51.034212:-114.082568:13
9429:  51.067096:-114.068166:19
9428:  51.067069:-114.060644:19
9421:  51.074322:-114.007284:19
9420:  51.074322:-114.004828:19
9423:  51.073293:-114.003267:19
9422:  51.074197:-114.008349:19
9425:  51.067092:-114.049065:19
9424:  51.067318:-114.044825:19
9427:  51.067068:-114.053806:19
9426:  51.067027:-114.051139:19
5289:  51.126204:-114.195796:143
5288:  51.038280:-114.094582:7,414
5281:  51.087627:-114.136877:9,407
5280:  51.016505:-114.136143:112
5283:  50.986603:-114.040096:73
5282:  50.937432:-114.109902:56,778
5285:  51.041038:-114.061009:10
5284:  51.042727:-114.060930:7,24,10
5287:  51.037904:-114.066586:419,7,698
5286:  51.083810:-114.222082:408
7001:  51.048694:-114.076449:109,116
9024:  51.071330:-114.089285:404
9027:  51.117910:-114.060360:20
7302:  51.023130:-114.068204:419
7303:  51.023128:-114.070985:419
7300:  51.020559:-114.067197:419
7301:  51.021630:-114.069710:419
9289:  51.047454:-114.187487:453,699
7307:  51.039479:-114.071637:3,17
7304:  51.025736:-114.071320:419
7305:  51.037446:-114.071637:3,419,17
9285:  51.050698:-114.206127:453,699
9284:  51.049336:-114.207836:453,699
9287:  51.050854:-114.194602:453,699
9286:  51.051528:-114.203209:453,699
9281:  51.051370:-114.195484:453,699
9280:  51.050281:-114.192481:453,699
9283:  51.050447:-114.207255:453,699
9282:  51.051096:-114.204319:453,699
7007:  51.152296:-114.065697:116
7045:  50.907080:-113.981581:96,719,821,103
7044:  50.912598:-113.991126:96,719,821,103
7047:  50.913530:-113.977762:96,719,821,103
7046:  50.909381:-113.977690:96,719,821,103
7041:  50.902643:-113.982167:96,719,821,103
7040:  50.901481:-113.986993:96,719,821,103
7043:  50.911868:-113.986918:96,719,821,860,103,710
7042:  50.904870:-113.981667:96,719,821,103
7049:  50.910129:-113.994103:96,719,821,103
7048:  50.915289:-113.980736:719,821,103
9491:  50.947532:-113.971854:409,176
8608:  51.020386:-114.182880:94,454
8609:  51.020169:-114.179884:94,454
6989:  51.170388:-114.051543:86,116,746
6988:  51.140748:-114.108696:118,62,747,842,888
6987:  51.135231:-114.107097:118,62,747,792,791,888
8603:  51.139680:-114.204144:299,815
6985:  51.132405:-114.106301:46,118,89,792,791,888
6984:  51.132204:-114.096407:118,792
6983:  51.011428:-114.123909:72,13,182,699
6982:  51.010992:-114.126288:72,13,182
6981:  51.009282:-114.129189:72,13,182,699
6980:  51.008798:-114.125953:72,13,20,18,699
9493:  50.947570:-113.977860:409,176
4358:  51.052993:-113.964333:45
4359:  51.053451:-113.949460:45
4354:  51.040885:-113.962243:45,51
4355:  51.042119:-113.975817:45
4356:  51.059595:-113.975762:45,51
4357:  51.055088:-113.976798:45
4350:  51.040991:-113.966302:50,45
4351:  51.040988:-113.963434:50,45
4352:  51.037753:-113.942203:45,440,126
4353:  51.040888:-113.965110:45,51
9105:  50.930242:-114.051534:28,83,712,44,760,713
5708:  51.059593:-114.016956:19,745
5709:  51.059538:-114.013748:19,745
5704:  51.066793:-114.047542:19
5705:  51.062964:-114.042690:19,745
5706:  51.059554:-114.040153:19,745
5707:  51.058487:-114.033198:19,745
5700:  51.049217:-114.062546:62,142,64
5701:  51.066759:-114.089201:19
5702:  51.066780:-114.076009:19
5703:  51.066792:-114.061418:19
7823:  51.030700:-114.048754:17
7822:  51.038091:-114.044760:17
7821:  51.035824:-114.045461:17
7820:  51.029521:-114.051225:17
7827:  51.032895:-114.043108:17
7826:  51.032901:-114.044748:17
7825:  51.033615:-114.040979:17
7824:  51.032660:-114.045905:17
4926:  51.063574:-114.193532:699
9368:  51.011617:-114.206139:439,732
9369:  51.012028:-114.198914:439,732
9366:  51.011756:-114.201041:439,732
9367:  51.012254:-114.207213:439,732
9364:  51.015329:-114.214671:439,732
9365:  51.015154:-114.213370:439,732
9362:  51.114211:-113.953203:60,752
9363:  51.114399:-113.955906:60,752
9360:  50.950626:-113.966298:409,176
9361:  51.117848:-113.956065:85
8985:  51.035908:-114.141323:73,6,94,699
8984:  51.094282:-114.053632:5
8987:  51.108499:-114.057072:4
8986:  51.032832:-114.141341:73,6,94,699
8981:  51.082528:-114.097637:888
8980:  51.093696:-114.089837:5
8983:  51.090984:-114.052700:4
8982:  51.092799:-114.052970:4
8989:  51.100804:-114.053660:4
8988:  51.105348:-114.056572:4
3798:  51.014526:-114.133343:13,182
3795:  51.014743:-114.133965:73
3797:  51.014102:-114.133093:13,181
3796:  51.014410:-114.133767:72
3791:  51.044306:-114.095646:412
3790:  51.044146:-114.089934:412
3793:  51.040744:-114.136093:412
3792:  51.044391:-114.099037:412
4981:  50.956389:-113.997511:92,176
4980:  50.952526:-113.994898:92,176
4983:  51.117726:-113.962433:85
4982:  51.117715:-113.958546:85
2150:  51.134969:-114.234870:158
2151:  51.134823:-114.234991:157
2152:  51.133837:-114.235604:74
4986:  51.114307:-113.959656:60,752
4989:  50.920741:-114.123502:12,857,766
4988:  51.137493:-113.940245:159,741
2158:  51.082219:-114.004926:33
5498:  51.087375:-114.119683:73,122,20,405
5499:  51.129721:-114.074734:146
5494:  51.095951:-114.139962:37,10
5495:  51.092808:-114.128444:122
5496:  51.129050:-114.072018:3,146
5497:  51.137059:-114.090884:146,89,64
5490:  51.103298:-114.146923:43,37,802
5491:  51.100423:-114.141514:37,8,10,706,705,704,702
5492:  51.095512:-114.141503:8
5493:  51.083765:-114.094487:4,414,89,792,791,830,888
8242:  50.898436:-114.045167:178
4142:  51.129870:-113.946582:742
6536:  51.129694:-114.192588:137,76
6537:  51.048333:-114.064585:5,145,63,70
6534:  51.118359:-114.205889:40,831
6535:  51.119976:-114.210694:43,40,831,838
8294:  50.919642:-114.014266:28,713
8297:  50.924883:-114.005690:28,713
6531:  51.024604:-114.123121:112,732
8298:  51.124479:-114.201518:43,37,40,815
8240:  50.899568:-114.049733:178
6538:  51.137482:-114.116306:46,89,842
6539:  51.012534:-114.141820:112,732
8241:  50.899567:-114.047215:178
8246:  50.898912:-114.027783:178
8247:  50.900651:-114.026848:178
3878:  50.888255:-114.083454:402,765
3879:  51.047302:-114.053991:302
3870:  50.952527:-113.997732:302
3871:  50.956481:-114.002247:302
3872:  50.963336:-114.009322:302
3873:  50.958383:-113.965408:24
3874:  50.990751:-114.001543:302
3875:  51.020499:-114.029921:302,75
3876:  51.031202:-114.036611:302,75
3877:  50.887976:-114.079874:402,765
8479:  51.032338:-114.180600:93
8478:  51.036356:-114.178986:93
8474:  51.067089:-114.121743:72,9
8477:  51.150300:-114.224038:158,801,774,814
8476:  51.072549:-114.126529:72,9
8471:  51.070712:-114.125344:9,73
8470:  51.012488:-114.155783:112,732
8473:  51.067286:-114.129025:20
8472:  51.155698:-114.069715:738,739
7566:  51.076738:-113.997319:32
7567:  51.075762:-113.990856:32
7564:  51.062988:-113.981393:57
7565:  51.078358:-113.981292:57,555,743
7562:  51.064612:-113.986127:127
7563:  51.061837:-113.982096:57,127
7560:  51.065040:-113.992594:127
7561:  51.065055:-113.989696:127
7568:  51.076476:-113.988540:32,19,33
7569:  51.077015:-113.981995:57,48,743
9308:  50.896778:-114.061786:402,406,14,153,821
9309:  51.128318:-114.193567:37,76,813
9306:  50.920460:-114.102345:52
4167:  51.045844:-114.183018:94,795
9659:  51.116916:-113.926986:71,751,798
4163:  50.899978:-113.992524:153,860,821,710
4162:  51.012331:-114.158943:112,732
4161:  51.012418:-114.152194:112,732
4160:  51.012419:-114.147788:112,732
4169:  51.042702:-114.175818:94,795
4168:  51.043941:-114.168680:94,795
8642:  51.048361:-114.065696:151
2234:  51.047488:-114.061551:302
5937:  50.957938:-114.069776:35,29,835
5936:  51.103878:-114.147459:22,802
5935:  51.101033:-114.134477:143,22,145
5934:  51.095782:-114.125759:143,22,145
5933:  51.091809:-114.116036:145
5932:  51.092802:-114.155411:122,10
5931:  51.091163:-114.145771:22,407
5930:  51.093243:-114.163926:407,10
5939:  51.128830:-114.214234:299,815
5938:  51.053606:-114.051821:4,69
3498:  51.156853:-114.068435:8
3499:  51.158540:-114.067908:114,86,430,421,8,425,420,810
3496:  51.156761:-114.069188:420
3497:  51.156824:-114.068671:425
3494:  51.170659:-114.142492:425
3495:  51.074501:-114.145113:73
3492:  51.169782:-114.134893:425
3493:  51.170974:-114.142365:425
3490:  51.104141:-114.158194:143,137
3491:  51.169600:-114.133924:425
4571:  51.037718:-114.153552:698,699
4574:  51.037457:-114.170973:795
4575:  51.037895:-114.153427:699
4577:  50.979640:-114.088714:80,20,502
4578:  50.979653:-114.092831:80,20,502
4579:  50.979491:-114.087769:79,20,502
7368:  51.130016:-114.099575:46,842
7369:  50.945781:-114.126000:56,778,779
7360:  51.081399:-113.934011:555
7361:  51.115203:-114.044713:32,69
7362:  51.113080:-114.044677:32,69
7363:  50.922556:-113.981361:96,860,103,719,133
7364:  51.127167:-114.085545:46,842
7365:  51.128176:-114.089212:46,842
7366:  51.127593:-114.092537:46,842
7367:  51.127312:-114.098972:46,842
7022:  51.059699:-114.140585:1,40
9005:  51.111313:-114.076712:4,2,830,747
9004:  51.111632:-114.076149:5,2,830,747
9003:  51.101296:-114.084759:4
7026:  51.161273:-114.155749:429,703,819,804
9001:  51.098265:-114.086921:5
9000:  51.100735:-114.085351:5
7029:  51.125063:-114.062222:89,146
7028:  51.125069:-114.066052:89,146
9009:  51.117781:-114.070630:5,20,830,753
9008:  51.120055:-114.071286:5,3,32,830,884,753,883,737
9832:  51.052402:-114.117074:305
9833:  51.055505:-114.129840:305
9830:  51.052602:-114.095369:305
9831:  51.052565:-114.106218:305
9836:  51.075378:-114.164633:305
9837:  51.081197:-114.173131:305
7799:  50.900369:-114.075471:15,11,764
7798:  50.925300:-113.957159:716,151
9834:  51.061236:-114.143488:305
7791:  51.087908:-113.927368:38
7790:  51.056688:-114.166147:93
7793:  50.912943:-113.969334:92,892,117,717
9835:  51.072973:-114.160768:305
7795:  51.116302:-113.927241:71,798,751
7794:  50.904269:-114.090050:14,764
7797:  50.954438:-114.074013:96
7796:  50.900748:-114.081607:52,14
4378:  51.059427:-113.940646:42
4379:  51.060919:-113.940604:42
4372:  51.052873:-113.957647:45
4373:  50.930364:-114.026931:44
4370:  51.052849:-113.948458:45
4371:  51.052725:-113.963023:45
4376:  51.045243:-113.966195:42,72
4377:  51.057808:-113.940638:42
4374:  51.059948:-113.932389:45
4375:  51.045238:-113.970534:42,72
8660:  51.037857:-114.147452:2,698,699
8661:  51.037876:-114.153386:2,698
8662:  51.037901:-114.156280:2,698,795,699
8663:  51.054094:-114.017552:27
8664:  51.046670:-114.072139:9
8665:  51.043125:-114.087587:6,412
8668:  50.898265:-114.069401:15,11,14,764
8669:  50.976040:-113.950180:409,176
4080:  51.084335:-114.208612:305
4081:  51.088374:-114.151641:9
4082:  51.084783:-114.117787:10
4083:  51.007467:-114.112115:731,732,735,733,734
4084:  51.125602:-113.958142:60,59,742
4085:  51.156571:-114.066687:86,430,842,841
4086:  51.131393:-113.929598:159,741
4087:  50.960186:-113.973879:24
4088:  51.122678:-113.961593:61
4089:  51.120944:-113.954275:85,756
5728:  51.059688:-114.013966:19,745
5729:  51.060025:-114.040651:19,745
5722:  51.081637:-113.998957:73,33
5723:  51.080950:-114.011797:33
5720:  50.957895:-114.069850:409,96,92
5721:  51.081626:-113.989447:73,33
5726:  51.070669:-114.013559:33,19,745
5727:  51.065686:-114.013580:19,745
5724:  51.076826:-114.010906:32,33
5725:  51.074034:-114.012885:33,19
8084:  51.050151:-114.080781:419
8086:  51.051454:-114.073123:419
8087:  51.051705:-114.076374:419
8080:  51.143277:-114.071546:114,142
8081:  51.044622:-114.055816:75,125,126
8082:  51.045949:-114.080361:7
8083:  51.045778:-114.075306:7
8088:  51.050492:-114.078576:419
8089:  51.042130:-114.090960:7,412
6648:  51.093938:-114.164412:43,37,122,10
6649:  51.023388:-113.992041:26
6644:  51.019130:-113.998905:26
6645:  51.065096:-114.105521:414,19
6646:  51.064479:-114.098080:40,19,91
6647:  50.880641:-114.026672:178
6640:  50.973717:-114.020799:136
6641:  50.943417:-114.002363:96,718
6642:  50.943850:-113.990161:96,718
6643:  51.135582:-114.180702:76,816,802
7801:  50.975345:-113.946978:176
7800:  50.899222:-114.076354:52,14
7803:  50.905041:-114.097925:14,764
7802:  51.157675:-113.965987:445
7805:  50.954333:-114.073791:35,835
7804:  51.134391:-114.107306:118,62,888,747
7807:  51.132003:-114.098793:118,64
7806:  51.132223:-114.100766:46,118,792,842
7809:  51.085164:-113.927350:38
7808:  51.131958:-114.095193:118,64
6398:  51.123638:-114.137822:77,706,804,819
6399:  51.127302:-114.145686:77,154,796,797,706
6392:  51.087514:-114.071016:73
6393:  50.905915:-114.086831:12
6390:  51.085530:-114.046149:73
6391:  51.090053:-114.058943:73
6396:  51.119066:-114.155398:54,77,429,706
6397:  51.126573:-114.144916:77,706,804,819
6394:  51.130821:-114.167212:76,816,802
6395:  51.125544:-114.170651:76,813,816,802
3841:  51.138948:-114.157778:429
3840:  50.978851:-114.075113:3
5690:  50.998550:-114.132417:47,733,18,63
3842:  51.137122:-114.185269:775
2177:  51.037706:-113.934228:440
4968:  50.984637:-113.958708:176
4966:  50.991646:-113.983747:23
4965:  50.989304:-113.984683:23
4964:  50.986958:-113.985762:23
4963:  50.983286:-113.987439:23
4962:  50.980750:-113.990610:23
4961:  50.982477:-113.987805:23
4960:  50.983935:-113.986784:23
3847:  51.086423:-114.132167:181
3846:  50.954434:-113.965409:24
5128:  51.037882:-114.111541:2,698
5129:  51.037880:-114.121271:2,698
5124:  51.042464:-114.081650:2,13
5125:  50.976367:-114.011852:136
5127:  51.108699:-114.152220:22,802
5120:  51.047786:-114.071113:2,6
5121:  51.047746:-114.070587:4,107,145
5122:  51.047186:-114.081282:6
5123:  51.086497:-114.120537:10
7236:  51.132696:-114.203994:199,813,812
9190:  51.136766:-114.235106:158
7234:  51.128325:-114.196482:43,76,813,812
7235:  51.129188:-114.197574:199,813,812
9195:  51.088932:-114.049445:73
7233:  51.134906:-114.176183:76,816,802
7230:  51.125029:-114.189564:37
7231:  51.128285:-114.197814:143,137,76,199
6886:  51.129542:-114.146806:54,705,819,804
6887:  51.131125:-114.147895:54,705,819,804
6884:  51.086817:-114.158592:43,37
6885:  51.127650:-114.144850:54,705,819,804
6882:  51.125264:-114.063438:46,89
6880:  51.110696:-114.053931:32
6881:  51.051446:-114.068199:419
6888:  51.130273:-114.148019:154,797,705,804,819
6889:  51.128753:-114.145797:154,797,705,804,819
8279:  50.988991:-113.958722:23,176
8278:  51.037566:-113.996315:1,66
8277:  51.037911:-113.993653:1,66
8276:  51.037984:-113.990196:1,66,440
8275:  51.037857:-113.970687:1,440,126
8274:  51.037904:-113.966247:1
8273:  51.037906:-113.963222:1,440
8272:  51.040444:-113.938815:45,126
8271:  51.038003:-113.943813:45,440,126
8270:  51.037956:-113.939984:45,440,126
8419:  51.089103:-114.062274:142,64
8418:  51.088284:-114.062612:142,64
8413:  51.011778:-114.080726:3
8412:  51.009261:-114.081184:3
